time,voltage_ch1,voltage_ch2,voltage_ch3,voltage_ch4
0.001907488,-1.4,1.2,0.0,0.0
0.00190752,-1.4,1.0,0.0,0.0
0.001907552,-1.4,1.2,0.0,0.0
0.001907584,-1.4,1.0,0.0,0.0
0.001907616,-1.6,1.0,0.0,0.0
0.001907648,-1.4,1.2,0.0,0.0
0.00190768,-1.4,1.0,0.0,0.0
0.001907712,-1.6,1.0,0.0,0.0
0.001907744,-1.4,1.0,0.0,0.0
0.001907776,-1.4,1.2,0.0,0.0
0.001907808,-1.6,1.0,0.0,0.0
0.00190784,-1.6,1.0,-0.2,0.0
0.001907872,-1.4,1.0,0.0,0.0
0.001907904,-1.4,0.8,-0.2,0.0
0.001907936,-1.6,1.2,0.0,0.0
0.001907968,-1.6,1.0,0.0,0.0
0.001908,-1.4,1.2,0.0,-0.2
0.001908032,-1.6,1.0,0.0,0.0
0.001908064,-1.4,1.0,0.0,0.0
0.001908096,-1.4,1.0,-0.2,0.0
0.001908128,-1.4,1.0,0.0,0.0
0.00190816,-1.6,1.2,0.0,0.2
0.001908192,-1.4,1.0,0.0,0.0
0.001908224,-1.4,1.0,0.0,0.0
0.001908256,-1.6,1.0,-0.2,0.0
0.001908288,-1.6,1.0,0.0,0.0
0.00190832,-1.6,1.0,0.0,0.0
0.001908352,-1.4,1.0,0.0,0.0
0.001908384,-1.6,1.0,0.0,0.0
0.001908416,-1.4,1.0,0.0,0.0
0.001908448,-1.6,1.0,-0.2,0.0
0.00190848,-1.4,1.0,0.0,0.0
0.001908512,-1.4,1.0,0.0,0.0
0.001908544,-1.4,1.2,0.0,0.0
0.001908576,-1.6,1.0,0.0,0.0
0.001908608,-1.4,1.0,0.0,0.0
0.00190864,-1.6,1.0,0.0,0.0
0.001908672,-1.6,1.0,0.0,0.0
0.001908704,-1.4,1.0,0.0,0.0
0.001908736,-1.6,1.0,0.0,0.0
0.001908768,-1.6,1.0,0.0,0.2
0.0019088,-1.6,1.0,0.0,0.0
0.001908832,-1.6,1.0,-0.2,0.0
0.001908864,-1.6,1.0,-0.2,0.0
0.001908896,-1.4,1.0,0.0,0.0
0.001908928,-1.4,1.0,-0.2,0.0
0.00190896,-1.6,1.0,-0.2,0.0
0.001908992,-1.6,1.2,0.0,0.0
0.001909024,-1.6,1.0,-0.2,0.0
0.001909056,-1.6,1.0,0.0,0.2
0.001909088,-1.4,1.0,-0.2,0.0
0.00190912,-1.4,1.0,0.0,-0.2
0.001909152,-1.4,1.0,-0.2,0.0
0.001909184,-1.4,1.0,0.0,0.0
0.001909216,-1.6,1.0,0.0,0.0
0.001909248,-1.4,1.2,-0.2,0.0
0.00190928,-1.4,1.0,-0.2,0.0
0.001909312,-1.4,1.0,-0.2,0.0
0.001909344,-1.6,1.0,0.0,0.0
0.001909376,-1.4,1.2,0.0,0.0
0.001909408,-1.4,1.0,0.0,0.0
0.00190944,-1.4,1.0,-0.2,0.0
0.001909472,-1.6,1.0,0.0,0.0
0.001909504,-1.6,1.0,0.0,0.0
0.001909536,-1.6,1.0,0.0,0.0
0.001909568,-1.6,1.0,-0.2,0.0
0.0019096,-1.4,1.0,0.0,0.0
0.001909632,-1.6,1.0,0.0,0.0
0.001909664,-1.6,1.0,0.0,0.0
0.001909696,-1.6,1.0,0.0,0.0
0.001909728,-1.4,1.0,0.0,0.0
0.00190976,-1.4,1.0,0.0,0.0
0.001909792,-1.4,1.0,0.0,0.0
0.001909824,-1.6,1.0,-0.2,0.0
0.001909856,-1.4,1.0,-0.2,0.0
0.001909888,-1.6,1.0,0.0,0.0
0.00190992,-1.6,1.0,0.0,0.0
0.001909952,-1.4,1.0,0.0,0.2
0.001909984,-1.4,1.0,0.0,0.0
0.001910016,-1.4,1.0,-0.2,0.0
0.001910048,-1.4,1.0,-0.2,0.0
0.00191008,-1.4,1.0,0.0,0.0
0.001910112,-1.4,1.0,0.0,0.0
0.001910144,-1.4,1.0,0.0,0.0
0.001910176,-1.4,1.0,0.0,0.0
0.001910208,-1.4,1.0,0.0,0.0
0.00191024,-1.4,1.0,0.0,0.0
0.001910272,-1.4,1.0,0.0,0.0
0.001910304,-1.4,1.0,0.0,0.0
0.001910336,-1.4,1.0,0.0,0.0
0.001910368,-1.4,1.0,0.0,0.0
0.0019104,-1.4,1.0,0.0,0.0
0.001910432,-1.4,1.0,0.0,0.0
0.001910464,-1.4,1.0,0.0,0.0
0.001910496,-1.6,1.0,0.0,-0.2
0.001910528,-1.6,1.0,0.0,0.0
0.00191056,-1.4,1.2,0.0,0.0
0.001910592,-1.4,1.0,0.0,0.0
0.001910624,-1.4,1.0,0.0,0.0
0.001910656,-1.4,1.0,0.0,0.0
0.001910688,-1.4,1.0,0.0,0.0
0.00191072,-1.4,1.0,0.0,0.0
0.001910752,-1.6,1.2,0.0,0.0
0.001910784,-1.6,1.0,-0.2,0.0
0.001910816,-1.4,1.2,0.0,0.0
0.001910848,-1.4,1.2,0.0,0.0
0.00191088,-1.4,1.0,0.0,0.0
0.001910912,-1.4,1.0,-0.2,0.0
0.001910944,-1.4,1.2,0.0,0.0
0.001910976,-1.4,1.0,0.0,0.0
0.001911008,-1.4,1.0,0.0,0.0
0.00191104,-1.6,1.0,0.0,0.0
0.001911072,-1.4,1.0,0.0,0.0
0.001911104,-1.4,1.0,0.0,0.0
0.001911136,-1.4,1.0,0.0,0.0
0.001911168,-1.4,1.0,0.0,0.0
0.0019112,-1.4,1.0,0.0,0.0
0.001911232,-1.6,1.0,0.0,0.0
0.001911264,-1.4,1.0,0.0,0.0
0.001911296,-1.4,1.2,0.0,0.0
0.001911328,-1.4,1.0,0.0,0.0
0.00191136,-1.4,1.2,0.0,0.0
0.001911392,-1.4,1.0,0.0,0.0
0.001911424,-1.4,1.0,0.0,0.0
0.001911456,-1.4,1.2,0.0,0.0
0.001911488,-1.4,1.0,0.0,0.0
0.00191152,-1.4,1.0,0.0,0.0
0.001911552,-1.4,1.2,0.0,0.0
0.001911584,-1.4,1.0,0.0,0.0
0.001911616,-1.6,1.0,0.0,0.0
0.001911648,-1.4,1.0,0.0,0.2
0.00191168,-1.6,1.2,0.0,0.0
0.001911712,-1.4,1.2,0.0,0.0
0.001911744,-1.4,1.0,0.0,0.0
0.001911776,-1.6,1.0,-0.2,0.0
0.001911808,-1.4,1.2,0.0,0.0
0.00191184,-1.4,1.0,0.0,0.2
0.001911872,-1.4,1.0,-0.2,0.0
0.001911904,-1.4,1.0,0.0,0.2
0.001911936,-1.4,1.0,0.0,0.0
0.001911968,-1.4,1.0,0.0,0.2
0.001912,-1.4,1.2,0.0,0.0
0.001912032,-1.4,1.0,0.0,0.0
0.001912064,-1.4,1.2,0.0,0.2
0.001912096,-1.4,1.2,0.0,0.0
0.001912128,-1.4,1.0,-0.2,0.0
0.00191216,-1.4,1.2,0.0,0.0
0.001912192,-1.4,1.2,0.0,0.0
0.001912224,-1.4,1.2,0.0,0.0
0.001912256,-1.4,1.2,0.0,0.0
0.001912288,-1.4,1.2,0.0,0.0
0.00191232,-1.4,1.0,0.0,0.0
0.001912352,-1.4,1.2,0.0,0.0
0.001912384,-1.4,1.0,-0.2,0.0
0.001912416,-1.4,1.0,0.0,0.2
0.001912448,-1.4,1.2,-0.2,0.0
0.00191248,-1.4,1.0,0.0,0.0
0.001912512,-1.4,1.0,0.0,0.0
0.001912544,-1.4,1.0,0.0,0.0
0.001912576,-1.4,1.0,0.0,0.2
0.001912608,-1.4,1.0,0.0,0.0
0.00191264,-1.4,1.2,0.0,0.0
0.001912672,-1.6,1.2,-0.2,0.0
0.001912704,-1.4,1.0,-0.2,0.0
0.001912736,-1.4,1.0,-0.2,0.0
0.001912768,-1.4,1.0,0.0,0.0
0.0019128,-1.4,1.0,0.0,0.0
0.001912832,-1.4,1.0,-0.2,0.0
0.001912864,-1.4,1.0,-0.2,0.0
0.001912896,-1.4,1.0,0.0,0.0
0.001912928,-1.4,1.0,0.0,0.0
0.00191296,-1.4,1.0,0.0,0.2
0.001912992,-1.4,1.0,0.0,0.0
0.001913024,-1.4,1.0,0.0,0.0
0.001913056,-1.4,1.0,0.0,0.0
0.001913088,-1.4,1.0,0.0,0.0
0.00191312,-1.4,1.0,0.0,0.0
0.001913152,-1.4,1.2,0.0,0.0
0.001913184,-1.4,1.0,0.0,0.0
0.001913216,-1.4,1.0,0.0,0.0
0.001913248,-1.4,1.2,0.0,0.0
0.00191328,-1.4,1.0,0.0,0.0
0.001913312,-1.4,1.0,-0.2,0.0
0.001913344,-1.4,1.0,0.0,0.0
0.001913376,-1.4,1.0,0.0,0.0
0.001913408,-1.4,1.2,-0.2,0.0
0.00191344,-1.4,1.0,0.0,0.0
0.001913472,-1.4,1.2,0.0,0.0
0.001913504,-1.4,1.0,0.0,0.0
0.001913536,-1.4,1.0,0.0,0.0
0.001913568,-1.4,1.0,0.0,0.0
0.0019136,-1.4,1.0,0.0,0.0
0.001913632,-1.4,1.0,0.0,0.0
0.001913664,-1.4,1.0,0.0,0.0
0.001913696,-1.4,1.2,0.0,0.0
0.001913728,-1.4,1.0,0.0,0.0
0.00191376,-1.4,1.0,0.0,0.0
0.001913792,-1.4,1.2,0.0,0.0
0.001913824,-1.2,1.0,0.0,0.0
0.001913856,-1.4,1.2,0.0,0.2
0.001913888,-1.4,1.2,0.0,0.0
0.00191392,-1.4,1.0,0.0,0.2
0.001913952,-1.4,1.0,0.0,0.0
0.001913984,-1.4,1.2,0.0,0.0
0.001914016,-1.4,1.0,0.0,0.0
0.001914048,-1.4,1.0,0.0,0.0
0.00191408,-1.4,1.0,-0.2,0.0
0.001914112,-1.4,1.0,0.0,0.0
0.001914144,-1.4,1.0,0.0,0.0
0.001914176,-1.4,1.0,0.0,0.0
0.001914208,-1.4,1.0,0.0,0.0
0.00191424,-1.4,1.2,0.0,0.0
0.001914272,-1.4,1.0,0.0,0.0
0.001914304,-1.4,1.2,0.0,0.0
0.001914336,-1.4,1.2,0.0,0.0
0.001914368,-1.4,1.0,0.0,0.0
0.0019144,-1.4,1.2,0.0,0.0
0.001914432,-1.4,1.2,-0.2,0.0
0.001914464,-1.4,1.0,-0.2,0.0
0.001914496,-1.6,1.0,0.0,0.0
0.001914528,-1.4,1.0,0.0,0.0
0.00191456,-1.4,1.0,0.0,0.0
0.001914592,-1.4,1.0,0.0,0.0
0.001914624,-1.4,1.0,0.0,0.0
0.001914656,-1.4,1.2,0.0,0.0
0.001914688,-1.4,1.0,0.0,0.0
0.00191472,-1.2,1.2,0.0,0.0
0.001914752,-1.4,1.0,0.0,0.0
0.001914784,-1.4,1.0,0.0,0.0
0.001914816,-1.4,1.2,0.0,0.0
0.001914848,-1.4,1.0,0.0,0.0
0.00191488,-1.4,1.0,0.0,0.2
0.001914912,-1.4,1.0,0.0,0.0
0.001914944,-1.4,1.2,-0.2,0.0
0.001914976,-1.4,1.0,0.0,0.2
0.001915008,-1.4,1.0,0.0,0.0
0.00191504,-1.4,1.0,0.0,0.2
0.001915072,-1.4,1.0,0.0,0.0
0.001915104,-1.4,1.2,0.0,0.0
0.001915136,-1.4,1.0,0.0,0.0
0.001915168,-1.4,1.0,0.0,0.0
0.0019152,-1.4,1.0,0.0,0.2
0.001915232,-1.4,1.0,-0.2,0.0
0.001915264,-1.4,1.0,-0.2,0.0
0.001915296,-1.4,1.0,-0.2,0.0
0.001915328,-1.4,1.0,0.0,0.0
0.00191536,-1.4,1.0,0.0,0.0
0.001915392,-1.4,1.2,0.0,0.0
0.001915424,-1.4,1.2,0.0,0.0
0.001915456,-1.4,1.0,-0.2,0.0
0.001915488,-1.2,1.2,0.0,0.0
0.00191552,-1.2,1.2,0.0,0.0
0.001915552,-1.4,1.0,0.0,0.0
0.001915584,-1.4,1.0,0.0,0.2
0.001915616,-1.4,1.2,0.0,0.0
0.001915648,-1.4,1.2,0.0,0.0
0.00191568,-1.4,1.2,-0.2,0.2
0.001915712,-1.4,1.0,-0.2,0.0
0.001915744,-1.4,1.0,0.0,0.2
0.001915776,-1.4,1.0,0.0,0.0
0.001915808,-1.4,1.0,0.0,0.0
0.00191584,-1.4,1.2,-0.2,0.2
0.001915872,-1.4,1.0,0.0,0.0
0.001915904,-1.4,1.0,0.0,0.0
0.001915936,-1.4,1.0,0.0,0.0
0.001915968,-1.4,1.2,-0.2,0.0
0.001916,-1.4,1.0,-0.2,0.2
0.001916032,-1.4,1.0,0.0,0.0
0.001916064,-1.4,1.2,0.0,0.2
0.001916096,-1.4,1.0,0.0,0.0
0.001916128,-1.4,1.0,0.0,0.2
0.00191616,-1.2,1.0,0.0,0.0
0.001916192,-1.4,1.2,0.0,0.0
0.001916224,-1.4,1.0,0.0,0.0
0.001916256,-1.4,1.0,0.0,0.0
0.001916288,-1.4,1.0,0.0,0.0
0.00191632,-1.4,1.2,0.0,0.0
0.001916352,-1.4,1.0,0.0,0.2
0.001916384,-1.4,1.0,0.0,0.0
0.001916416,-1.4,1.2,0.0,0.2
0.001916448,-1.4,1.2,0.0,0.0
0.00191648,-1.4,1.0,-0.2,0.0
0.001916512,-1.2,1.0,0.0,0.2
0.001916544,-1.4,1.0,0.0,0.0
0.001916576,-1.4,1.2,0.0,0.2
0.001916608,-1.4,1.0,0.0,0.0
0.00191664,-1.4,1.0,0.0,0.2
0.001916672,-1.4,1.2,0.0,0.0
0.001916704,-1.2,1.0,0.0,0.2
0.001916736,-1.4,1.2,0.0,0.0
0.001916768,-1.4,1.0,0.0,0.2
0.0019168,-1.4,1.2,0.0,0.0
0.001916832,-1.4,1.2,0.0,0.0
0.001916864,-1.4,1.0,0.0,0.0
0.001916896,-1.2,1.0,0.0,0.0
0.001916928,-1.2,1.2,0.0,0.0
0.00191696,-1.2,1.2,0.0,0.0
0.001916992,-1.4,1.2,0.0,0.0
0.001917024,-1.4,1.2,0.0,0.2
0.001917056,-1.4,1.0,0.0,0.0
0.001917088,-1.4,1.0,0.0,0.0
0.00191712,-1.4,1.0,-0.2,0.0
0.001917152,-1.4,1.0,0.0,0.0
0.001917184,-1.4,1.0,0.0,0.2
0.001917216,-1.4,1.2,-0.2,0.0
0.001917248,-1.4,1.2,0.0,0.0
0.00191728,-1.4,1.0,0.0,0.0
0.001917312,-1.2,1.2,0.0,0.0
0.001917344,-1.4,1.0,0.0,0.0
0.001917376,-1.4,1.2,0.0,0.0
0.001917408,-1.4,1.0,0.0,0.0
0.00191744,-1.4,1.0,0.0,0.0
0.001917472,-1.4,1.0,0.0,0.2
0.001917504,-1.4,1.0,0.0,0.0
0.001917536,-1.4,1.2,0.0,0.0
0.001917568,-1.4,1.0,0.0,0.0
0.0019176,-1.4,1.0,0.0,0.0
0.001917632,-1.4,1.0,0.0,0.0
0.001917664,-1.4,1.2,0.2,0.0
0.001917696,-1.4,1.2,0.0,0.0
0.001917728,-1.4,1.2,0.0,0.0
0.00191776,-1.4,1.2,0.0,0.0
0.001917792,-1.4,1.2,0.0,0.2
0.001917824,-1.4,1.0,0.0,0.0
0.001917856,-1.2,1.2,0.0,0.2
0.001917888,-1.2,1.0,0.0,0.0
0.00191792,-1.2,1.2,0.0,0.0
0.001917952,-1.4,1.0,-0.2,0.0
0.001917984,-1.4,1.0,-0.2,0.0
0.001918016,-1.2,1.0,0.0,0.0
0.001918048,-1.4,1.0,0.0,0.0
0.00191808,-1.4,1.0,0.0,0.0
0.001918112,-1.4,1.0,0.0,0.0
0.001918144,-1.4,1.0,0.0,0.0
0.001918176,-1.4,1.2,0.0,0.0
0.001918208,-1.4,1.0,-0.2,0.0
0.00191824,-1.2,1.2,0.0,0.0
0.001918272,-1.4,1.0,0.0,0.0
0.001918304,-1.2,1.2,0.0,0.2
0.001918336,-1.4,1.0,0.0,0.0
0.001918368,-1.4,1.0,0.0,0.0
0.0019184,-1.2,1.2,0.2,0.0
0.001918432,-1.4,1.0,0.0,0.2
0.001918464,-1.4,1.0,-0.2,0.2
0.001918496,-1.4,1.0,0.0,0.0
0.001918528,-1.4,1.0,0.0,0.0
0.00191856,-1.4,1.0,0.0,0.0
0.001918592,-1.4,1.2,0.0,0.0
0.001918624,-1.4,1.0,0.0,0.0
0.001918656,-1.4,1.2,-0.2,0.0
0.001918688,-1.4,1.0,-0.2,0.0
0.00191872,-1.4,1.0,0.0,0.2
0.001918752,-1.4,1.2,0.0,0.0
0.001918784,-1.4,1.0,0.0,0.0
0.001918816,-1.4,1.2,0.0,0.0
0.001918848,-1.4,1.0,0.0,0.2
0.00191888,-1.4,1.0,-0.2,0.0
0.001918912,-1.4,1.2,0.0,0.0
0.001918944,-1.4,1.0,0.0,0.0
0.001918976,-1.4,1.2,0.0,0.0
0.001919008,-1.4,1.2,0.0,0.0
0.00191904,-1.2,1.0,0.0,0.2
0.001919072,-1.4,1.0,0.0,0.0
0.001919104,-1.4,1.0,0.0,0.0
0.001919136,-1.4,1.0,0.0,0.0
0.001919168,-1.2,1.2,0.0,0.0
0.0019192,-1.2,1.0,0.0,0.0
0.001919232,-1.4,1.0,0.0,0.0
0.001919264,-1.4,1.2,0.0,0.0
0.001919296,-1.4,1.0,0.0,0.2
0.001919328,-1.4,1.0,0.0,0.0
0.00191936,-1.4,1.0,0.0,0.0
0.001919392,-1.2,1.2,0.0,0.2
0.001919424,-1.2,1.0,0.0,0.2
0.001919456,-1.4,1.2,0.0,0.0
0.001919488,-1.4,1.2,0.0,0.2
0.00191952,-1.4,1.0,0.0,0.2
0.001919552,-1.4,1.2,0.0,0.0
0.001919584,-1.2,1.0,0.0,0.2
0.001919616,-1.2,1.2,0.0,0.2
0.001919648,-1.2,1.0,0.0,0.0
0.00191968,-1.2,1.2,0.0,0.2
0.001919712,-1.4,1.0,0.0,0.0
0.001919744,-1.4,1.2,0.0,0.0
0.001919776,-1.4,1.0,0.0,0.0
0.001919808,-1.2,1.0,0.0,0.0
0.00191984,-1.2,1.0,-0.2,0.0
0.001919872,-1.2,1.0,0.0,0.0
0.001919904,-1.4,1.0,0.0,0.0
0.001919936,-1.2,1.2,0.0,0.0
0.001919968,-1.2,1.0,0.0,0.0
0.00192,-1.2,1.0,0.0,0.0
0.001920032,-1.4,1.0,0.0,0.0
0.001920064,-1.4,1.2,0.0,0.0
0.001920096,-1.4,1.0,0.0,0.2
0.001920128,-1.2,1.0,-0.2,0.2
0.00192016,-1.4,1.0,-0.2,0.0
0.001920192,-1.2,1.0,0.0,0.2
0.001920224,-1.2,1.0,0.0,0.2
0.001920256,-1.2,1.0,-0.2,0.0
0.001920288,-1.4,1.0,0.0,0.0
0.00192032,-1.4,1.0,0.0,0.0
0.001920352,-1.2,1.0,0.0,0.0
0.001920384,-1.4,1.0,0.0,0.0
0.001920416,-1.2,1.0,0.0,0.0
0.001920448,-1.2,1.0,0.0,0.2
0.00192048,-1.4,1.0,0.0,0.0
0.001920512,-1.4,1.0,0.0,0.0
0.001920544,-1.4,1.0,0.0,0.0
0.001920576,-1.4,1.0,0.0,0.0
0.001920608,-1.2,1.2,0.0,0.0
0.00192064,-1.2,1.0,0.0,0.0
0.001920672,-1.4,1.2,0.0,0.0
0.001920704,-1.2,1.0,0.0,0.0
0.001920736,-1.4,1.2,0.0,0.0
0.001920768,-1.4,1.0,0.0,0.0
0.0019208,-1.2,1.0,0.0,0.0
0.001920832,-1.4,1.0,-0.2,0.0
0.001920864,-1.4,1.2,0.0,0.0
0.001920896,-1.4,1.0,-0.2,0.0
0.001920928,-1.4,1.0,0.0,0.0
0.00192096,-1.4,1.2,0.0,0.2
0.001920992,-1.2,1.0,0.0,0.0
0.001921024,-1.4,1.2,0.0,0.0
0.001921056,-1.2,1.0,0.0,0.0
0.001921088,-1.2,1.0,0.0,0.0
0.00192112,-1.4,1.0,0.0,0.0
0.001921152,-1.2,1.0,0.0,0.0
0.001921184,-1.4,1.0,0.0,0.0
0.001921216,-1.2,1.0,-0.2,0.0
0.001921248,-1.2,1.0,0.0,0.0
0.00192128,-1.4,1.0,-0.2,0.0
0.001921312,-1.4,1.0,0.0,0.0
0.001921344,-1.2,1.2,0.0,0.2
0.001921376,-1.2,1.0,0.0,0.0
0.001921408,-1.4,1.0,0.0,0.0
0.00192144,-1.2,1.2,0.0,0.0
0.001921472,-1.4,1.2,0.0,0.0
0.001921504,-1.2,1.0,0.0,0.0
0.001921536,-1.4,1.0,-0.2,0.0
0.001921568,-1.2,1.0,0.0,0.0
0.0019216,-1.2,1.0,0.0,0.0
0.001921632,-1.4,1.0,0.0,0.0
0.001921664,-1.4,1.0,0.0,0.0
0.001921696,-1.2,1.2,-0.2,0.0
0.001921728,-1.4,1.2,-0.2,0.0
0.00192176,-1.2,1.0,-0.2,0.0
0.001921792,-1.2,1.0,0.0,0.0
0.001921824,-1.2,1.0,0.0,0.0
0.001921856,-1.2,1.0,-0.2,0.0
0.001921888,-1.2,1.0,0.0,0.0
0.00192192,-1.2,1.0,-0.2,0.0
0.001921952,-1.4,1.0,0.0,0.0
0.001921984,-1.2,1.2,-0.2,0.0
0.001922016,-1.4,1.0,0.0,0.0
0.001922048,-1.2,1.0,0.0,0.0
0.00192208,-1.2,1.0,0.0,0.2
0.001922112,-1.2,1.0,0.0,0.0
0.001922144,-1.2,1.0,0.0,0.0
0.001922176,-1.4,1.0,0.0,0.0
0.001922208,-1.2,1.2,0.2,0.0
0.00192224,-1.4,1.0,0.0,0.0
0.001922272,-1.2,1.0,0.0,0.0
0.001922304,-1.2,1.0,0.0,0.0
0.001922336,-1.4,1.0,0.0,0.0
0.001922368,-1.2,1.0,0.0,0.0
0.0019224,-1.2,1.0,0.0,0.0
0.001922432,-1.2,1.2,0.0,0.0
0.001922464,-1.2,1.0,0.0,0.0
0.001922496,-1.2,1.0,0.0,0.0
0.001922528,-1.2,1.0,0.0,0.0
0.00192256,-1.2,1.0,0.0,0.0
0.001922592,-1.2,1.0,0.0,0.0
0.001922624,-1.2,1.0,0.0,0.0
0.001922656,-1.2,1.0,0.0,0.0
0.001922688,-1.2,1.2,0.0,0.0
0.00192272,-1.2,1.0,0.0,0.0
0.001922752,-1.2,1.0,-0.2,0.0
0.001922784,-1.2,1.0,0.0,0.0
0.001922816,-1.4,1.0,0.0,0.0
0.001922848,-1.2,1.0,-0.2,0.0
0.00192288,-1.2,1.2,0.2,0.2
0.001922912,-1.2,1.0,0.0,0.0
0.001922944,-1.4,1.0,0.0,0.0
0.001922976,-1.2,1.0,0.0,0.0
0.001923008,-1.2,1.0,0.0,0.0
0.00192304,-1.2,1.0,0.0,0.0
0.001923072,-1.2,1.0,0.0,0.0
0.001923104,-1.2,1.0,0.0,0.0
0.001923136,-1.2,1.0,-0.2,0.0
0.001923168,-1.4,1.0,0.0,0.2
0.0019232,-1.2,1.0,0.0,0.0
0.001923232,-1.2,1.0,0.0,0.0
0.001923264,-1.2,1.0,0.0,0.0
0.001923296,-1.2,1.0,0.0,0.2
0.001923328,-1.2,1.0,0.0,0.0
0.00192336,-1.2,1.0,-0.2,0.2
0.001923392,-1.2,1.0,0.0,0.0
0.001923424,-1.2,1.0,0.2,0.0
0.001923456,-1.2,1.2,0.0,0.0
0.001923488,-1.2,1.2,0.0,0.0
0.00192352,-1.2,1.0,0.0,0.0
0.001923552,-1.2,1.0,0.0,0.0
0.001923584,-1.2,1.0,0.0,0.0
0.001923616,-1.2,1.0,0.0,0.0
0.001923648,-1.2,1.0,-0.2,0.0
0.00192368,-1.2,1.0,-0.2,0.0
0.001923712,-1.2,1.0,-0.2,0.0
0.001923744,-1.2,1.0,0.0,0.0
0.001923776,-1.2,1.2,-0.2,0.0
0.001923808,-1.2,1.0,0.0,0.0
0.00192384,-1.2,1.0,0.0,0.0
0.001923872,-1.4,1.0,0.0,0.0
0.001923904,-1.2,1.0,0.0,0.2
0.001923936,-1.2,1.0,0.0,0.0
0.001923968,-1.2,1.2,0.0,0.0
0.001924,-1.2,1.0,0.0,0.0
0.001924032,-1.2,1.0,0.0,0.0
0.001924064,-1.2,1.0,0.0,0.0
0.001924096,-1.2,1.0,0.0,0.2
0.001924128,-1.2,1.0,0.0,0.0
0.00192416,-1.4,1.0,0.0,0.2
0.001924192,-1.4,1.0,0.0,0.0
0.001924224,-1.2,1.0,0.0,0.0
0.001924256,-1.2,1.0,0.0,0.0
0.001924288,-1.2,1.2,0.0,0.0
0.00192432,-1.2,1.2,-0.2,0.0
0.001924352,-1.2,1.0,0.2,0.2
0.001924384,-1.2,1.0,0.0,0.2
0.001924416,-1.2,1.0,0.0,0.0
0.001924448,-1.2,1.0,-0.2,0.0
0.00192448,-1.2,1.0,0.0,0.0
0.001924512,-1.2,1.0,0.0,0.0
0.001924544,-1.2,1.0,0.0,0.0
0.001924576,-1.2,1.2,0.0,0.0
0.001924608,-1.2,1.0,0.0,0.0
0.00192464,-1.2,1.0,0.0,0.0
0.001924672,-1.2,1.0,0.0,0.0
0.001924704,-1.2,1.2,0.0,0.0
0.001924736,-1.2,1.0,0.0,0.0
0.001924768,-1.2,1.2,0.0,0.0
0.0019248,-1.2,1.2,0.0,0.0
0.001924832,-1.4,1.0,-0.2,0.2
0.001924864,-1.2,1.0,0.0,0.0
0.001924896,-1.2,1.0,0.0,0.0
0.001924928,-1.2,1.0,0.0,0.0
0.00192496,-1.2,1.0,0.0,0.0
0.001924992,-1.2,1.2,0.0,0.0
0.001925024,-1.2,1.0,0.0,0.0
0.001925056,-1.2,1.0,0.0,0.0
0.001925088,-1.2,1.2,0.0,0.0
0.00192512,-1.2,1.0,0.0,0.0
0.001925152,-1.2,1.0,0.0,0.0
0.001925184,-1.2,1.0,0.0,0.2
0.001925216,-1.2,1.2,0.0,0.0
0.001925248,-1.2,1.0,0.0,0.0
0.00192528,-1.2,1.0,0.0,0.2
0.001925312,-1.4,1.0,0.0,0.0
0.001925344,-1.2,1.0,0.0,0.0
0.001925376,-1.2,1.0,0.0,0.2
0.001925408,-1.2,1.0,0.0,0.0
0.00192544,-1.2,1.0,0.0,0.0
0.001925472,-1.2,1.2,0.0,0.0
0.001925504,-1.2,1.0,0.0,0.0
0.001925536,-1.2,1.2,0.0,0.0
0.001925568,-1.2,1.2,0.0,0.0
0.0019256,-1.2,1.0,-0.2,0.0
0.001925632,-1.2,1.0,0.0,0.0
0.001925664,-1.2,1.2,0.0,0.0
0.001925696,-1.2,1.2,0.0,0.0
0.001925728,-1.2,1.0,0.0,0.0
0.00192576,-1.2,1.0,0.0,0.0
0.001925792,-1.2,1.2,0.0,0.0
0.001925824,-1.2,1.2,0.0,0.0
0.001925856,-1.2,1.2,0.0,0.2
0.001925888,-1.2,1.0,0.0,0.0
0.00192592,-1.2,1.2,0.0,0.2
0.001925952,-1.2,1.2,-0.2,0.0
0.001925984,-1.2,1.2,0.0,0.0
0.001926016,-1.2,1.2,0.0,0.0
0.001926048,-1.2,1.2,0.0,0.2
0.00192608,-1.2,1.0,-0.2,0.0
0.001926112,-1.2,1.2,0.0,0.0
0.001926144,-1.2,1.0,0.0,0.0
0.001926176,-1.2,1.0,0.0,0.0
0.001926208,-1.4,1.2,-0.2,0.0
0.00192624,-1.2,1.0,0.0,0.2
0.001926272,-1.2,1.0,-0.2,0.2
0.001926304,-1.2,1.0,0.0,0.0
0.001926336,-1.2,1.0,0.0,0.0
0.001926368,-1.2,1.2,0.0,0.2
0.0019264,-1.2,1.0,-0.2,0.0
0.001926432,-1.2,1.0,0.0,0.0
0.001926464,-1.2,1.0,-0.2,0.0
0.001926496,-1.2,1.0,0.0,0.2
0.001926528,-1.2,1.0,0.0,0.0
0.00192656,-1.2,1.0,0.0,0.0
0.001926592,-1.2,1.2,0.0,0.0
0.001926624,-1.2,1.2,0.0,0.0
0.001926656,-1.2,1.0,0.0,0.0
0.001926688,-1.2,1.0,-0.2,0.0
0.00192672,-1.2,1.2,0.0,0.0
0.001926752,-1.2,1.0,0.0,0.0
